,Date,Total cases,Total deaths,Total tested,Total recovered,New cases,New deaths,New tested,New recovered,Total death rate,Daily death rate,Total positive rate,Daily positive rate,Total recovery rate,Daily recovery rate
634,17/10/21,1565488,27768,10095980,1537479,314,16,18097,312,1.8,5.1,15.5,1.7,98.2,99.4
635,18/10/21,1565827,27778,10114792,1537681,339,10,18812,202,1.8,2.9,15.5,1.8,98.2,59.6
636,19/10/21,1566296,27785,10136100,1537876,469,7,21308,195,1.8,1.5,15.5,2.2,98.2,41.6
637,20/10/21,1566664,27791,10156493,1537962,368,6,20393,86,1.8,1.6,15.4,1.8,98.2,23.4
638,21/10/21,1566907,27801,10172581,1538041,243,10,16088,79,1.8,4.1,15.4,1.5,98.2,32.5
639,22/10/21,1567139,27805,10189681,1538290,232,4,17100,249,1.8,1.7,15.4,1.4,98.2,107.3
640,23/10/21,1567417,27814,10204723,1538402,278,9,15042,112,1.8,3.2,15.4,1.8,98.1,40.3
641,24/10/21,1567692,27823,10223208,1538876,275,9,18485,474,1.8,3.3,15.3,1.5,98.2,172.4
642,25/10/21,1567981,27828,10243981,1539062,289,5,20773,186,1.8,1.7,15.3,1.4,98.2,64.4
643,26/10/21,1568257,27834,10263165,1539241,276,6,19184,179,1.8,2.2,15.3,1.4,98.1,64.9
644,27/10/21,1568563,27841,10283116,1539390,306,7,19951,149,1.8,2.3,15.3,1.5,98.1,48.7
645,28/10/21,1568857,27847,10302651,1539502,294,6,19535,112,1.8,2,15.2,1.5,98.1,38.1
646,29/10/21,1569162,27854,10320462,1539702,305,7,17811,200,1.8,2.3,15.2,1.7,98.1,65.6
647,30/10/21,1569328,27862,10333702,1539967,166,8,13240,265,1.8,4.8,15.2,1.3,98.1,159.6
648,31/10/21,1569539,27868,10350928,1540179,211,6,17226,212,1.8,2.8,15.2,1.2,98.1,100.5
649,1/11/21,1569753,27870,10370662,1540381,214,2,19734,202,1.8,0.9,15.1,1.1,98.1,94.4
650,2/11/21,1569982,27873,10390693,1540576,229,3,20031,195,1.8,1.3,15.1,1.1,98.1,85.2
651,3/11/21,1570238,27880,10410216,1540762,256,7,19523,186,1.8,2.7,15.1,1.3,98.1,72.7
652,4/11/21,1570485,27887,10428906,1540941,247,7,18690,179,1.8,2.8,15.1,1.3,98.1,72.5
653,5/11/21,1570485,27887,10446352,1541290,100,2,17446,349,1.8,2.4,15,1.4,98.1,inf
654,6/11/21,1570835,27891,10459424,1542402,350,2,13072,1112,1.8,1.1,15,2.7,98.2,317.7
655,7/11/21,1571013,27895,10474658,1542779,278,2,15234,377,1.8,2.2,15,1.2,98.2,211.8
656,8/11/21,1571228,27901,10491470,1542981,215,6,16812,202,1.8,2.8,15,1.3,98.2,94
657,9/11/21,1571434,27904,10509000,1543076,206,3,17530,95,1.8,1.5,15,1.2,98.2,46.1
658,10/11/21,1571669,27906,10526987,1543462,235,2,17987,386,1.8,0.9,14.9,1.3,98.2,164.3
659,11/11/21,1571906,27907,10546531,1543641,237,1,19544,179,1.8,0.4,14.9,1.2,98.2,75.5
660,12/11/21,1572127,27912,10563762,1543890,221,5,17231,249,1.8,2.3,14.9,1.3,98.2,112.7
661,13/11/21,1572278,27918,10577331,1544002,151,6,13569,112,1.8,4,14.9,1.1,98.2,74.2
662,14/11/21,1572501,27922,10596848,1544279,223,4,19517,277,1.8,1.8,14.8,1.1,98.2,124.2
663,15/11/21,1572735,27926,10614548,1544381,234,4,17700,102,1.8,1.7,14.8,1.3,98.2,43.6
664,16/11/21,1572948,27928,10635312,1544576,213,2,20764,195,1.8,0.9,14.8,1,98.2,91.5
665,17/11/21,1573214,27934,10654982,1544762,266,6,19670,186,1.8,2.3,14.8,1.4,98.2,69.9
666,18/11/21,1573458,27939,10674489,1544941,244,5,19507,179,1.8,2,14.7,1.3,98.2,73.4
667,19/11/21,1573711,27946,10692613,1545290,253,7,18124,349,1.8,2.8,14.7,1.4,98.2,137.9
668,20/11/21,1573889,27946,10707720,1545402,178,0,15107,112,1.8,0,14.7,1.2,98.2,62.9
669,21/11/21,1574088,27953,10724855,1545779,199,7,17135,377,1.8,3.5,14.7,1.2,98.2,189.4
670,22/11/21,1574352,27955,10743469,1545981,264,2,18614,202,1.8,0.8,14.7,1.4,98.2,76.5
671,23/11/21,1574636,27958,10763037,1546076,284,3,19568,95,1.8,1.1,14.6,1.5,98.2,33.5
672,24/11/21,1574948,27961,10784039,1546462,312,3,21002,386,1.8,1,14.6,1.5,98.2,123.7
673,25/11/21,1575185,27970,10802927,1547641,237,9,18888,1179,1.8,3.8,14.6,1.3,98.3,497.5
674,26/11/21,1575424,27973,10819843,1547890,239,3,16916,249,1.8,1.3,14.6,1.4,98.3,104.2
675,27/11/21,1575579,27975,10833305,1548002,155,2,13462,112,1.8,1.3,14.5,1.2,98.2,72.3
676,28/11/21,1575784,27978,10853116,1549290,205,3,19811,1288,1.8,1.5,14.5,1,98.3,628.3
677,29/11/21,1576011,27980,10870007,1550402,227,2,16891,1112,1.8,0.9,14.5,1.3,98.4,489.9
678,30/11/21,1576284,27981,10889809,1550779,273,1,19802,377,1.8,0.4,14.5,1.4,98.4,138.1
679,1/12/21,1576566,27983,10908660,1551481,282,2,18851,702,1.8,0.7,14.5,1.5,98.4,248.9
680,2/12/21,1576827,27986,10929717,1551976,261,3,21057,495,1.8,1.1,14.4,1.2,98.4,189.7
681,3/12/21,1577070,27989,10947104,1552462,243,3,17387,486,1.8,1.2,14.4,1.4,98.4,200
682,4/12/21,1577070,27989,10963532,1553041,100,4,16428,579,1.8,1.4,14.4,1.3,98.5,inf
683,5/12/21,1577443,28001,10982664,1553390,273,8,19132,349,1.8,2.2,14.4,1.9,98.5,93.6
684,6/12/21,1577720,28005,11001901,1553802,277,4,19237,412,1.8,1.4,14.3,1.4,98.5,148.7
685,7/12/21,1578011,28010,11021915,1554279,291,5,20014,477,1.8,1.7,14.3,1.5,98.5,163.9
686,8/12/21,1578288,28016,11042464,1554381,277,6,20549,102,1.8,2.2,14.3,1.3,98.5,36.8
687,9/12/21,1578550,28016,11063960,1554776,262,0,21496,395,1.8,0,14.3,1.2,98.5,150.8
688,10/12/21,1578819,28017,11084012,1554962,269,1,20052,186,1.8,0.4,14.2,1.3,98.5,69.1
689,11/12/21,1578996,28022,11099644,1555341,177,5,15632,379,1.8,2.8,14.2,1.1,98.5,214.1
690,12/12/21,1579325,28028,11121256,1555990,329,6,21612,649,1.8,1.8,14.2,1.5,98.5,197.3
691,13/12/21,1579710,28031,11143293,1560402,385,3,22037,4412,1.8,0.8,14.2,1.7,98.8,1146
692,14/12/21,1580005,28034,11166163,1561279,295,3,22870,877,1.8,1,14.1,1.3,98.8,297.3
693,15/12/21,1580302,28038,11194316,1561981,297,4,28153,702,1.8,1.3,14.1,1.1,98.8,236.4
694,16/12/21,1580559,28041,11219519,1562276,257,3,25203,295,1.8,1.2,14.1,1,98.8,114.8
695,17/12/21,1580750,28043,11245022,1562862,191,2,25503,586,1.8,1,14.1,0.7,98.9,306.8
696,18/12/21,1580872,28047,11271225,1563141,122,4,26203,279,1.8,3.3,14,0.5,98.9,228.7
